"p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
5.78350902686979e-17,0.502213065192579,0.937,0.759,1.34356698203212e-12,"Progenitor T cell","VIM"
1.93474594018646e-16,0.678547862243712,0.606,0.309,4.49460829364716e-12,"Progenitor T cell","ARL6IP1"
4.52965253087387e-16,0.516942769631454,0.576,0.269,1.05228357944731e-11,"Progenitor T cell","NOP56"
2.55224960097983e-48,1.53300429160712,0.863,0.297,5.92913104803623e-44,"Regulatory T cell","TNFRSF4"
5.6570248295333e-43,1.256342960531,0.568,0.105,1.31418343814888e-38,"Regulatory T cell","FOXP3"
2.10588838289582e-34,0.844730119440547,0.993,0.805,4.89218930230528e-30,"Regulatory T cell","IL32"
5.21878911852673e-33,1.36769168593721,0.626,0.185,1.21237690012494e-28,"Regulatory T cell","IL2RA"
4.78288278914066e-27,0.983652681638505,0.748,0.335,1.11111150074527e-22,"Regulatory T cell","BATF"
4.55584898163203e-26,0.99758117093343,0.806,0.428,1.05836927692294e-21,"Regulatory T cell","TNFRSF18"
1.85062367384555e-25,1.08472981083503,0.597,0.194,4.29918385671059e-21,"Regulatory T cell","LTB"
3.27091118228751e-22,1.03082124136193,0.612,0.239,7.59865376757211e-18,"Regulatory T cell","LINC01943"
6.40016378323234e-22,0.940369804629581,0.727,0.364,1.48682204848271e-17,"Regulatory T cell","CTLA4"
6.65368038983921e-22,0.982535198985186,0.698,0.331,1.54571649136355e-17,"Regulatory T cell","LAIR2"
5.49433628395114e-21,1.00371318164731,0.619,0.251,1.27638926212469e-16,"Regulatory T cell","TBC1D4"
1.41614342819728e-20,0.879115564605087,0.763,0.412,3.28984279804511e-16,"Regulatory T cell","BIRC3"
1.67990638721571e-20,1.01924613762175,0.561,0.225,3.90259052814081e-16,"Regulatory T cell","UGP2"
4.85598977763364e-20,0.911852249112945,0.597,0.236,1.12809498524207e-15,"Regulatory T cell","TNFRSF9"
6.64029441915973e-20,0.881497681512355,0.324,0.072,1.542606796515e-15,"Regulatory T cell","RTKN2"
9.02632108998483e-20,0.58346919508242,0.986,0.936,2.09690465241438e-15,"Regulatory T cell","S100A4"
2.36244636672229e-17,0.713537718657044,0.978,0.864,5.48819915453255e-13,"Regulatory T cell","FTL"
2.70286081240325e-16,0.731971266317202,0.36,0.101,6.279015953294e-12,"Regulatory T cell","IL1R2"
1.32784055872606e-14,0.77497588971006,0.504,0.207,3.0847064019765e-10,"Regulatory T cell","GADD45A"
1.00302139740901e-12,0.696642723471477,0.518,0.237,2.33011900832087e-08,"Regulatory T cell","IL7R"
5.08327839919678e-12,0.609815522874578,0.863,0.672,1.1808964049174e-07,"Regulatory T cell","SAT1"
7.1783683519986e-12,0.672891878042607,0.619,0.351,1.66760675185279e-07,"Regulatory T cell","CARD16"
8.13369731410701e-12,0.691026699582348,0.683,0.451,1.8895392230402e-07,"Regulatory T cell","TNFRSF1B"
3.1425501385738e-11,0.683520296439535,0.547,0.292,7.3004582269208e-07,"Regulatory T cell","GPR183"
1.07369519929553e-10,0.634747473502369,0.604,0.321,2.49430131748344e-06,"Regulatory T cell","ARID5B"
3.99729670238138e-10,0.606086949795063,0.568,0.333,9.28611996930218e-06,"Regulatory T cell","SPOCK2"
5.28994071419789e-10,0.708847435256377,0.374,0.162,1.22890612731531e-05,"Regulatory T cell","GLRX"
7.02835260446905e-10,0.529644928026857,0.705,0.47,1.6327565935442e-05,"Regulatory T cell","CST7"
8.74629203196198e-10,0.546634223418921,0.755,0.547,2.03185110194509e-05,"Regulatory T cell","EMP3"
1.51651665965698e-09,0.5698093036513,0.763,0.571,3.52301985204912e-05,"Regulatory T cell","SOD1"
3.83077874809491e-09,0.640349761240929,0.511,0.291,8.89928210969929e-05,"Regulatory T cell","SYNGR2"
9.93752174132203e-09,0.618630695240929,0.353,0.157,0.000230858567572652,"Regulatory T cell","STAM"
6.19661404121165e-08,0.501551036766485,0.712,0.492,0.00143953540791388,"Regulatory T cell","FOS"
1.36151892213901e-07,0.584255183763961,0.417,0.22,0.00316294460802114,"Regulatory T cell","LAYN"
1.39154041692234e-07,0.567747295405275,0.345,0.161,0.00323268754255229,"Regulatory T cell","SERPINB9"
1.94721155459968e-07,0.512562666693487,0.683,0.518,0.00452356716249052,"Regulatory T cell","GBP2"
9.62140487919356e-07,0.548095391085328,0.302,0.143,0.0223514856748546,"Regulatory T cell","FRMD4B"
1.3082391081265e-06,0.556106815422023,0.54,0.364,0.0303917027208867,"Regulatory T cell","CTSC"
8.04591311679444e-06,0.561183121227262,0.353,0.195,0.186914607616252,"Regulatory T cell","ID3"
1.35040724399505e-05,0.505165705658762,0.518,0.349,0.313713106852491,"Regulatory T cell","DNAJB1"
8.33996565033714e-05,0.553733068979229,0.353,0.224,1,"Regulatory T cell","ACP5"
